UNIQUE_IDENTIFIER,LOCAL_DEPARTURE_AT,LOCAL_ACTUAL_DEPARTURE_AT,LOCAL_ARRIVAL_AT,LOCAL_ACTUAL_ARRIVAL_AT,GMT_DEPARTURE_AT,GMT_ACTUAL_DEPARTURE_AT,GMT_ARRIVAL_AT,GMT_ACTUAL_ARRIVAL_AT,DEPARTURE_AIRPORT_CODE,ARRIVAL_AIRPORT_CODE,AIRLINE_CODE,DELAY_MINS,ARRIVAL_STATUS,CREATED_AT,UPDATED_AT
KL-1921-20240111-AMS-GDN,2024-01-11 15:45:00.000,,2024-01-11 17:30:00.000,,2024-01-11 14:45:00.000,,2024-01-11 16:30:00.000,,AMS,GDN,KL,,,2023-12-13 01:42:45.000,2023-12-16 03:48:22.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,,2024-01-11 18:35:00.000,,MAD,AMS,KL,,,2023-12-13 01:43:00.000,2023-12-16 03:48:33.000
KL-1921-20240111-AMS-GDN,2024-01-11 15:45:00.000,2024-01-11 16:08:00.000,2024-01-11 17:30:00.000,,2024-01-11 14:45:00.000,2024-01-11 15:08:00.000,2024-01-11 16:30:00.000,,AMS,GDN,KL,,NS,2023-12-13 01:42:45.000,2024-01-11 16:52:09.000
KL-1921-20240111-AMS-GDN,2024-01-11 15:45:00.000,,2024-01-11 17:30:00.000,,2024-01-11 14:45:00.000,,2024-01-11 16:30:00.000,,AMS,GDN,KL,,,2023-12-13 01:42:45.000,2024-01-09 14:49:11.000
HO-1306-20221014-HKG-NKG,2022-10-14 17:00:00.000,,2022-10-14 19:30:00.000,,2022-10-14 09:00:00.000,,2022-10-14 11:30:00.000,,HKG,NKG,HO,,NS,2022-10-06 00:43:47.000,2022-10-14 11:18:54.000
CX-250-20221013-LHR-HKG,2022-10-13 18:20:00.000,2022-10-13 18:24:00.000,2022-10-14 13:45:00.000,,2022-10-13 17:20:00.000,2022-10-13 17:24:00.000,2022-10-14 05:45:00.000,,LHR,HKG,CX,,NS,2022-10-04 23:56:23.000,2022-10-14 05:42:47.000
HO-1306-20221014-HKG-NKG,2022-10-14 17:00:00.000,,2022-10-14 19:30:00.000,,2022-10-14 09:00:00.000,,2022-10-14 11:30:00.000,,HKG,NKG,HO,,,2022-10-06 00:43:47.000,2022-10-13 17:34:19.000
HO-1306-20221014-HKG-NKG,2022-10-14 17:00:00.000,,2022-10-14 19:30:00.000,,2022-10-14 09:00:00.000,,2022-10-14 11:30:00.000,,HKG,NKG,HO,,,2022-10-06 00:43:47.000,2022-10-14 00:33:23.000
IB-5391-20221130-VLC-PMI,2022-11-30 22:15:00.000,,2022-11-30 23:10:00.000,,2022-11-30 21:15:00.000,,2022-11-30 22:10:00.000,,VLC,PMI,IB,,OT,2022-11-22 01:49:52.000,2022-11-30 00:06:37.000
IB-5391-20221130-VLC-PMI,2022-11-30 22:15:00.000,,2022-11-30 23:10:00.000,,2022-11-30 21:15:00.000,,2022-11-30 22:10:00.000,,VLC,PMI,IB,,OT,2022-11-22 01:49:52.000,2022-11-30 09:35:12.000
EY-4390-20211009-LPA-MAD,2021-10-09 10:00:00.000,,2021-10-09 13:45:00.000,,2021-10-09 09:00:00.000,,2021-10-09 11:45:00.000,,LPA,MAD,EY,,EY,2021-09-30 23:47:17.000,2021-10-09 02:51:45.000
AZ-7760-20220611-FCO-LIS,2022-06-11 06:05:00.000,2022-06-11 06:08:00.000,2022-06-11 08:15:00.000,2022-06-11 08:10:00.000,2022-06-11 04:05:00.000,2022-06-11 04:08:00.000,2022-06-11 07:15:00.000,2022-06-11 07:10:00.000,FCO,LIS,AZ,-5,EY,2022-06-03 23:59:44.000,2022-06-11 07:18:01.000
CX-250-20221013-LHR-HKG,2022-10-13 18:20:00.000,,2022-10-14 13:45:00.000,,2022-10-13 17:20:00.000,,2022-10-14 05:45:00.000,,LHR,HKG,CX,,OT,2022-10-04 23:56:23.000,2022-10-13 15:27:16.000
CX-250-20221013-LHR-HKG,2022-10-13 18:20:00.000,2022-10-13 18:24:00.000,2022-10-14 13:45:00.000,,2022-10-13 17:20:00.000,2022-10-13 17:24:00.000,2022-10-14 05:45:00.000,,LHR,HKG,CX,,EY,2022-10-04 23:56:23.000,2022-10-13 17:50:11.000
CX-250-20221013-LHR-HKG,2022-10-13 18:20:00.000,2022-10-13 18:24:00.000,2022-10-14 13:45:00.000,2022-10-14 13:53:00.000,2022-10-13 17:20:00.000,2022-10-13 17:24:00.000,2022-10-14 05:45:00.000,2022-10-14 05:53:00.000,LHR,HKG,CX,8,DY,2022-10-04 23:56:23.000,2022-10-14 06:03:39.000
HO-1306-20221014-HKG-NKG,2022-10-14 17:00:00.000,,2022-10-14 19:30:00.000,,2022-10-14 09:00:00.000,,2022-10-14 11:30:00.000,,HKG,NKG,HO,,,2022-10-06 00:43:47.000,2022-10-06 00:43:47.000
HO-1306-20221014-HKG-NKG,2022-10-14 17:00:00.000,,2022-10-14 19:30:00.000,,2022-10-14 09:00:00.000,,2022-10-14 11:30:00.000,,HKG,NKG,HO,,NS,2022-10-06 00:43:47.000,2022-10-14 09:37:36.000
HO-1306-20221014-HKG-NKG,2022-10-14 17:00:00.000,,2022-10-14 19:30:00.000,,2022-10-14 09:00:00.000,,2022-10-14 11:30:00.000,,HKG,NKG,HO,,NS,2022-10-06 00:43:47.000,2022-10-14 10:42:49.000
IB-5310-20221218-SVQ-TFN,2022-12-18 20:50:00.000,,2022-12-18 22:05:00.000,,2022-12-18 19:50:00.000,,2022-12-18 22:05:00.000,,SVQ,TFN,IB,,,2022-12-10 10:26:42.000,2022-12-10 10:26:42.000
IB-5391-20221130-VLC-PMI,2022-11-30 22:15:00.000,2022-11-30 22:18:00.000,2022-11-30 23:10:00.000,,2022-11-30 21:15:00.000,2022-11-30 21:18:00.000,2022-11-30 22:10:00.000,,VLC,PMI,IB,,EY,2022-11-22 01:49:52.000,2022-11-30 21:56:10.000
AV-47-20211101-MAD-BOG,2021-11-01 23:55:00.000,2021-11-02 00:19:00.000,2021-11-02 05:05:00.000,2021-11-02 04:55:00.000,2021-11-01 22:55:00.000,2021-11-01 23:19:00.000,2021-11-02 10:05:00.000,2021-11-02 09:55:00.000,MAD,BOG,AV,-10,EY,2021-10-24 23:53:12.000,2021-11-02 10:37:08.000
IB-6824-20220714-GRU-MAD,2022-07-14 14:20:00.000,,2022-07-15 05:45:00.000,,2022-07-14 17:20:00.000,,2022-07-15 03:45:00.000,,GRU,MAD,IB,,OT,2022-07-06 00:45:02.000,2022-07-14 08:28:22.000
KL-988-20220801-LCY-AMS,2022-08-01 10:00:00.000,,2022-08-01 12:10:00.000,,2022-08-01 09:00:00.000,,2022-08-01 10:10:00.000,,LCY,AMS,KL,,,2022-07-24 00:40:19.000,2022-07-31 15:28:13.000
IB-3314-20211220-MAD-ARN,2021-12-20 10:05:00.000,,2021-12-20 14:05:00.000,,2021-12-20 09:05:00.000,,2021-12-20 13:05:00.000,,MAD,ARN,IB,,,2021-12-12 00:48:19.000,2021-12-12 00:48:19.000
IB-3314-20211220-MAD-ARN,2021-12-20 10:05:00.000,,2021-12-20 14:05:00.000,,2021-12-20 09:05:00.000,,2021-12-20 13:05:00.000,,MAD,ARN,IB,,OT,2021-12-12 00:48:19.000,2021-12-19 22:07:35.000
AM-6902-20211221-MAD-FRA,2021-12-21 07:05:00.000,,2021-12-21 09:50:00.000,,2021-12-21 06:05:00.000,,2021-12-21 08:50:00.000,,MAD,FRA,AM,,OT,2021-12-13 00:33:45.000,2021-12-20 11:52:47.000
AM-6902-20211221-MAD-FRA,2021-12-21 07:05:00.000,,2021-12-21 09:50:00.000,,2021-12-21 06:05:00.000,,2021-12-21 08:50:00.000,,MAD,FRA,AM,,OT,2021-12-13 00:33:45.000,2021-12-20 12:26:00.000
IB-6824-20220714-GRU-MAD,2022-07-14 14:20:00.000,,2022-07-15 05:45:00.000,,2022-07-14 17:20:00.000,,2022-07-15 03:45:00.000,,GRU,MAD,IB,,OT,2022-07-06 00:45:02.000,2022-07-14 00:36:58.000
KL-988-20220801-LCY-AMS,2022-08-01 10:00:00.000,,2022-08-01 12:10:00.000,,2022-08-01 09:00:00.000,,2022-08-01 10:10:00.000,,LCY,AMS,KL,,NS,2022-07-24 00:40:19.000,2022-08-01 08:56:28.000
KL-988-20220801-LCY-AMS,2022-08-01 10:00:00.000,,2022-08-01 12:10:00.000,,2022-08-01 09:00:00.000,,2022-08-01 10:10:00.000,,LCY,AMS,KL,,NS,2022-07-24 00:40:19.000,2022-08-01 08:56:28.000
KL-988-20220801-LCY-AMS,2022-08-01 10:00:00.000,2022-08-01 10:10:00.000,2022-08-01 12:10:00.000,,2022-08-01 09:00:00.000,2022-08-01 09:10:00.000,2022-08-01 10:10:00.000,,LCY,AMS,KL,,NS,2022-07-24 00:40:19.000,2022-08-01 09:16:19.000
KL-988-20220801-LCY-AMS,2022-08-01 10:00:00.000,2022-08-01 10:10:00.000,2022-08-01 12:10:00.000,2022-08-01 11:59:00.000,2022-08-01 09:00:00.000,2022-08-01 09:10:00.000,2022-08-01 10:10:00.000,2022-08-01 09:59:00.000,LCY,AMS,KL,-11,EY,2022-07-24 00:40:19.000,2022-08-01 10:00:26.000
EI-8337-20230630-DUB-LHR,2023-06-30 15:20:00.000,2023-06-30 16:15:00.000,2023-06-30 16:45:00.000,2023-06-30 17:31:00.000,2023-06-30 14:20:00.000,2023-06-30 15:15:00.000,2023-06-30 15:45:00.000,2023-06-30 16:31:00.000,DUB,LHR,EI,46,DY,2023-06-16 02:58:21.000,2023-06-30 17:03:29.000
AF-4839-20230608-MAD-IBZ,2023-06-08 08:15:00.000,,2023-06-08 09:30:00.000,,2023-06-08 06:15:00.000,,2023-06-08 07:30:00.000,,MAD,IBZ,AF,,OT,2023-05-30 01:26:11.000,2023-06-07 14:44:28.000
AF-4839-20230608-MAD-IBZ,2023-06-08 08:15:00.000,,2023-06-08 09:30:00.000,,2023-06-08 06:15:00.000,,2023-06-08 07:30:00.000,,MAD,IBZ,AF,,OT,2023-05-30 01:26:11.000,2023-06-07 18:29:53.000
AF-4839-20230608-MAD-IBZ,2023-06-08 08:15:00.000,,2023-06-08 09:30:00.000,,2023-06-08 06:15:00.000,,2023-06-08 07:30:00.000,,MAD,IBZ,AF,,EY,2023-05-30 01:26:11.000,2023-06-08 00:46:07.000
EI-8337-20230630-DUB-LHR,2023-06-30 15:20:00.000,,2023-06-30 16:45:00.000,,2023-06-30 14:20:00.000,,2023-06-30 15:45:00.000,,DUB,LHR,EI,,OT,2023-06-16 02:58:21.000,2023-06-30 00:15:12.000
EI-8337-20230630-DUB-LHR,2023-06-30 15:20:00.000,,2023-06-30 16:45:00.000,,2023-06-30 14:20:00.000,,2023-06-30 15:45:00.000,,DUB,LHR,EI,,EY,2023-06-16 02:58:21.000,2023-06-30 13:34:48.000
BA-572-20231020-LHR-MXP,2023-10-20 09:20:00.000,,2023-10-20 12:35:00.000,,2023-10-20 08:20:00.000,,2023-10-20 10:35:00.000,,LHR,MXP,BA,,OT,2023-09-21 02:30:15.000,2023-10-18 14:31:33.000
BA-572-20231020-LHR-MXP,2023-10-20 09:20:00.000,,2023-10-20 12:35:00.000,,2023-10-20 08:20:00.000,,2023-10-20 10:35:00.000,,LHR,MXP,BA,,OT,2023-09-21 02:30:15.000,2023-10-18 14:31:43.000
IB-141-20231020-TFN-LPA,2023-10-20 17:00:00.000,2023-10-20 17:18:00.000,2023-10-20 17:30:00.000,2023-10-20 17:54:00.000,2023-10-20 16:00:00.000,2023-10-20 16:18:00.000,2023-10-20 16:30:00.000,2023-10-20 16:54:00.000,TFN,LPA,IB,24,DY,2023-09-21 02:43:20.000,2023-10-20 17:22:52.000
IB-141-20231020-TFN-LPA,2023-10-20 17:00:00.000,,2023-10-20 17:30:00.000,,2023-10-20 16:00:00.000,,2023-10-20 16:30:00.000,,TFN,LPA,IB,,OT,2023-09-21 02:43:20.000,2023-10-20 01:24:31.000
IB-141-20231020-TFN-LPA,2023-10-20 17:00:00.000,,2023-10-20 17:30:00.000,,2023-10-20 16:00:00.000,,2023-10-20 16:30:00.000,,TFN,LPA,IB,,OT,2023-09-21 02:43:20.000,2023-10-20 15:29:49.000
IB-5523-20231222-CDG-BCN,2023-12-22 21:55:00.000,,2023-12-22 23:45:00.000,,2023-12-22 20:55:00.000,,2023-12-22 22:45:00.000,,CDG,BCN,IB,,OT,2023-11-23 01:33:29.000,2023-12-22 00:19:39.000
EI-8337-20230630-DUB-LHR,2023-06-30 15:20:00.000,2023-06-30 16:15:00.000,2023-06-30 16:45:00.000,,2023-06-30 14:20:00.000,2023-06-30 15:15:00.000,2023-06-30 15:45:00.000,,DUB,LHR,EI,,DY,2023-06-16 02:58:21.000,2023-06-30 16:16:11.000
QR-3758-20231122-SVQ-BCN,2023-11-22 14:20:00.000,2023-11-22 14:20:00.000,2023-11-22 15:55:00.000,,2023-11-22 13:20:00.000,2023-11-22 13:20:00.000,2023-11-22 14:55:00.000,,SVQ,BCN,QR,,DY,2023-10-24 00:47:02.000,2023-11-22 13:52:06.000
IB-5523-20231222-CDG-BCN,2023-12-22 21:55:00.000,,2023-12-22 23:45:00.000,,2023-12-22 20:55:00.000,,2023-12-22 22:45:00.000,,CDG,BCN,IB,,,2023-11-23 01:33:29.000,2023-12-16 03:14:52.000
AF-4804-20230523-MAD-PMI,2023-05-23 21:45:00.000,,2023-05-23 23:05:00.000,,2023-05-23 19:45:00.000,,2023-05-23 21:05:00.000,,MAD,PMI,AF,,,2023-05-15 01:55:11.000,2023-05-15 01:55:11.000
AF-4839-20230608-MAD-IBZ,2023-06-08 08:15:00.000,,2023-06-08 09:30:00.000,,2023-06-08 06:15:00.000,,2023-06-08 07:30:00.000,,MAD,IBZ,AF,,OT,2023-05-30 01:26:11.000,2023-06-07 18:17:37.000
QR-3758-20231122-SVQ-BCN,2023-11-22 14:20:00.000,2023-11-22 14:17:00.000,2023-11-22 15:55:00.000,,2023-11-22 13:20:00.000,2023-11-22 13:17:00.000,2023-11-22 14:55:00.000,,SVQ,BCN,QR,,DY,2023-10-24 00:47:02.000,2023-11-22 13:35:40.000
QR-3758-20231122-SVQ-BCN,2023-11-22 14:20:00.000,,2023-11-22 15:55:00.000,,2023-11-22 13:20:00.000,,2023-11-22 14:55:00.000,,SVQ,BCN,QR,,OT,2023-10-24 00:47:02.000,2023-11-22 12:37:54.000
QR-3758-20231122-SVQ-BCN,2023-11-22 14:20:00.000,,2023-11-22 15:55:00.000,,2023-11-22 13:20:00.000,,2023-11-22 14:55:00.000,,SVQ,BCN,QR,,DY,2023-10-24 00:47:02.000,2023-11-22 13:20:40.000
QR-3758-20231122-SVQ-BCN,2023-11-22 14:20:00.000,2023-11-22 14:20:00.000,2023-11-22 15:55:00.000,2023-11-22 15:56:00.000,2023-11-22 13:20:00.000,2023-11-22 13:20:00.000,2023-11-22 14:55:00.000,2023-11-22 14:56:00.000,SVQ,BCN,QR,1,DY,2023-10-24 00:47:02.000,2023-11-22 15:08:30.000
EI-8337-20230630-DUB-LHR,2023-06-30 15:20:00.000,,2023-06-30 16:45:00.000,,2023-06-30 14:20:00.000,,2023-06-30 15:45:00.000,,DUB,LHR,EI,,EY,2023-06-16 02:58:21.000,2023-06-30 08:22:59.000
B6-2289-20231011-AMS-JFK,2023-10-11 13:35:00.000,,2023-10-11 16:20:00.000,,2023-10-11 11:35:00.000,,2023-10-11 20:20:00.000,,AMS,JFK,B6,,OT,2023-09-12 06:02:21.000,2023-10-10 20:51:12.000
IB-5523-20231222-CDG-BCN,2023-12-22 21:55:00.000,,2023-12-22 23:45:00.000,,2023-12-22 20:55:00.000,,2023-12-22 22:45:00.000,,CDG,BCN,IB,,,2023-11-23 01:33:29.000,2023-11-23 01:33:29.000
BA-8461-20240401-LCY-IBZ,2024-04-01 10:55:00.000,,2024-04-01 14:20:00.000,,2024-04-01 09:55:00.000,,2024-04-01 12:20:00.000,,LCY,IBZ,BA,,EY,2024-03-03 01:26:53.000,2024-03-31 21:57:02.000
MU-1848-20240410-MAD-AMS,2024-04-10 13:05:00.000,,2024-04-10 15:35:00.000,,2024-04-10 11:05:00.000,,2024-04-10 13:35:00.000,,MAD,AMS,MU,,,2024-03-12 01:49:48.000,2024-03-14 01:39:54.000
FR-5355-20240715-IBZ-MAD,2024-07-15 23:45:00.000,2024-07-16 00:21:00.000,2024-07-16 01:05:00.000,,2024-07-15 21:45:00.000,2024-07-15 22:21:00.000,2024-07-15 23:05:00.000,,IBZ,MAD,FR,,DY,2024-06-16 00:33:06.000,2024-07-16 03:06:15.000
FR-5355-20240715-IBZ-MAD,2024-07-15 23:45:00.000,2024-07-16 00:21:00.000,2024-07-16 01:05:00.000,2024-07-16 01:30:00.000,2024-07-15 21:45:00.000,2024-07-15 22:21:00.000,2024-07-15 23:05:00.000,2024-07-15 23:30:00.000,IBZ,MAD,FR,25,DY,2024-06-16 00:33:06.000,2024-07-16 04:04:24.000
IB-3008-20240715-MAD-BCN,2024-07-15 08:15:00.000,,2024-07-15 09:30:00.000,,2024-07-15 06:15:00.000,,2024-07-15 07:30:00.000,,MAD,BCN,IB,,OT,2024-06-16 00:36:28.000,2024-07-14 13:27:12.000
AY-962-20240715-CPH-HEL,2024-07-15 06:45:00.000,,2024-07-15 09:15:00.000,,2024-07-15 04:45:00.000,,2024-07-15 06:15:00.000,,CPH,HEL,AY,,OT,2024-06-16 00:21:19.000,2024-07-15 16:05:32.000
AY-962-20240715-CPH-HEL,2024-07-15 06:45:00.000,2024-07-15 06:40:00.000,2024-07-15 09:15:00.000,,2024-07-15 04:45:00.000,2024-07-15 04:40:00.000,2024-07-15 06:15:00.000,,CPH,HEL,AY,,NS,2024-06-16 00:21:19.000,2024-07-15 16:37:22.000
FR-5355-20240715-IBZ-MAD,2024-07-15 23:45:00.000,,2024-07-16 01:05:00.000,,2024-07-15 21:45:00.000,,2024-07-15 23:05:00.000,,IBZ,MAD,FR,,DY,2024-06-16 00:33:06.000,2024-07-16 02:00:46.000
FR-5355-20240715-IBZ-MAD,2024-07-15 23:45:00.000,,2024-07-16 01:05:00.000,,2024-07-15 21:45:00.000,,2024-07-15 23:05:00.000,,IBZ,MAD,FR,,DY,2024-06-16 00:33:06.000,2024-07-16 02:40:34.000
FR-5355-20240715-IBZ-MAD,2024-07-15 23:45:00.000,2024-07-16 00:21:00.000,2024-07-16 01:05:00.000,,2024-07-15 21:45:00.000,2024-07-15 22:21:00.000,2024-07-15 23:05:00.000,,IBZ,MAD,FR,,DY,2024-06-16 00:33:06.000,2024-07-16 03:25:17.000
TP-752-20240715-LIS-CPH,2024-07-15 07:20:00.000,2024-07-15 07:20:00.000,2024-07-15 12:00:00.000,,2024-07-15 06:20:00.000,2024-07-15 06:20:00.000,2024-07-15 10:00:00.000,,LIS,CPH,TP,,NS,2024-06-16 00:58:48.000,2024-07-15 18:45:17.000
AY-962-20240715-CPH-HEL,2024-07-15 06:45:00.000,,2024-07-15 09:15:00.000,,2024-07-15 04:45:00.000,,2024-07-15 06:15:00.000,,CPH,HEL,AY,,OT,2024-06-16 00:21:19.000,2024-07-14 14:39:22.000
TP-752-20240715-LIS-CPH,2024-07-15 07:20:00.000,2024-07-15 07:20:00.000,2024-07-15 12:00:00.000,2024-07-15 11:29:00.000,2024-07-15 06:20:00.000,2024-07-15 06:20:00.000,2024-07-15 10:00:00.000,2024-07-15 09:29:00.000,LIS,CPH,TP,-31,EY,2024-06-16 00:58:48.000,2024-07-15 18:51:10.000
TP-752-20240715-LIS-CPH,2024-07-15 07:20:00.000,,2024-07-15 12:00:00.000,,2024-07-15 06:20:00.000,,2024-07-15 10:00:00.000,,LIS,CPH,TP,,,2024-06-16 00:58:48.000,2024-06-16 00:58:48.000
AC-9183-20240102-BCN-FRA,2024-01-02 05:50:00.000,,2024-01-02 08:00:00.000,,2024-01-02 04:50:00.000,,2024-01-02 07:00:00.000,,BCN,FRA,AC,,OT,2023-12-04 01:19:06.000,2024-01-02 04:45:55.000
AC-9183-20240102-BCN-FRA,2024-01-02 05:50:00.000,,2024-01-02 08:00:00.000,,2024-01-02 04:50:00.000,,2024-01-02 07:00:00.000,,BCN,FRA,AC,,,2023-12-04 01:19:06.000,2024-01-01 17:09:44.000
AC-9183-20240102-BCN-FRA,2024-01-02 05:50:00.000,,2024-01-02 08:00:00.000,,2024-01-02 04:50:00.000,,2024-01-02 07:00:00.000,,BCN,FRA,AC,,OT,2023-12-04 01:19:06.000,2024-01-02 05:18:10.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,,2024-01-11 18:35:00.000,,MAD,AMS,KL,,,2023-12-13 01:43:00.000,2024-01-11 00:19:28.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,,2024-01-11 18:35:00.000,,MAD,AMS,KL,,,2023-12-13 01:43:00.000,2024-01-11 00:59:32.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,2024-01-11 16:51:00.000,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,2024-01-11 15:51:00.000,2024-01-11 18:35:00.000,,MAD,AMS,KL,,NS,2023-12-13 01:43:00.000,2024-01-11 16:05:27.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,2024-01-11 16:51:00.000,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,2024-01-11 15:51:00.000,2024-01-11 18:35:00.000,,MAD,AMS,KL,,NS,2023-12-13 01:43:00.000,2024-01-11 16:05:29.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,2024-01-11 16:51:00.000,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,2024-01-11 15:51:00.000,2024-01-11 18:35:00.000,,MAD,AMS,KL,,NS,2023-12-13 01:43:00.000,2024-01-11 18:08:23.000
KL-1921-20240111-AMS-GDN,2024-01-11 15:45:00.000,,2024-01-11 17:30:00.000,,2024-01-11 14:45:00.000,,2024-01-11 16:30:00.000,,AMS,GDN,KL,,,2023-12-13 01:42:45.000,2024-01-10 16:40:13.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,,2024-01-11 18:35:00.000,,MAD,AMS,KL,,,2023-12-13 01:43:00.000,2024-01-11 12:22:49.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,2024-01-11 16:51:00.000,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,2024-01-11 15:51:00.000,2024-01-11 18:35:00.000,,MAD,AMS,KL,,NS,2023-12-13 01:43:00.000,2024-01-11 17:09:32.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,,2024-01-11 18:35:00.000,,MAD,AMS,KL,,,2023-12-13 01:43:00.000,2024-01-10 16:20:47.000
KL-1921-20240111-AMS-GDN,2024-01-11 15:45:00.000,,2024-01-11 17:30:00.000,,2024-01-11 14:45:00.000,,2024-01-11 16:30:00.000,,AMS,GDN,KL,,,2023-12-13 01:42:45.000,2024-01-11 11:30:39.000
KL-1921-20240111-AMS-GDN,2024-01-11 15:45:00.000,2024-01-11 16:08:00.000,2024-01-11 17:30:00.000,,2024-01-11 14:45:00.000,2024-01-11 15:08:00.000,2024-01-11 16:30:00.000,,AMS,GDN,KL,,,2023-12-13 01:42:45.000,2024-01-11 15:09:37.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,2024-01-11 16:51:00.000,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,2024-01-11 15:51:00.000,2024-01-11 18:35:00.000,,MAD,AMS,KL,,,2023-12-13 01:43:00.000,2024-01-11 15:59:59.000
KL-1704-20240111-MAD-AMS,2024-01-11 16:50:00.000,,2024-01-11 19:35:00.000,,2024-01-11 15:50:00.000,,2024-01-11 18:35:00.000,,MAD,AMS,KL,,CX,2023-12-13 01:43:00.000,2023-12-15 10:11:56.000
KL-1921-20240111-AMS-GDN,2024-01-11 15:45:00.000,2024-01-11 16:08:00.000,2024-01-11 17:30:00.000,,2024-01-11 14:45:00.000,2024-01-11 15:08:00.000,2024-01-11 16:30:00.000,,AMS,GDN,KL,,,2023-12-13 01:42:45.000,2024-01-11 15:14:17.000
